area_sqft,bedroom_num,bathroom_num,balcony_num,property_type_code,facing_code,age_years,price_per_sqft,total_rooms,room_bath_ratio,price
1812.01176,4.0,4.0,3.0,0.0,1.0,15.0,0.08278091969999135,8.0,1.0,150.0
2356.0,3.0,4.0,3.0,0.0,2.0,3.0,0.0997453310696095,7.0,0.75,235.0
1364.98284,2.0,2.0,2.0,0.0,3.0,1.0,0.08425014339374406,4.0,1.0,115.0
1939.03,2.0,2.0,3.0,0.0,2.0,3.0,0.134087662387895,4.0,1.0,260.0
1119.9942,2.0,2.0,2.0,0.0,3.0,0.0,0.15178650032294808,4.0,1.0,170.0
44.99352,3.0,3.0,2.0,1.0,3.0,15.0,1.4446524744007583,6.0,1.0,65.0
554.1307199999999,2.0,2.0,2.0,0.0,7.0,1.0,0.06316199181305092,4.0,1.0,35.0
1161.0,3.0,3.0,3.0,0.0,1.0,3.0,0.13953488372093023,6.0,1.0,162.0
1100.0,2.0,2.0,2.0,0.0,7.0,7.5,0.07727272727272727,4.0,1.0,85.0
1880.04024,3.0,2.0,2.0,0.0,5.0,3.0,0.06382842103422212,5.0,1.5,120.0
1202.0,3.0,3.0,3.0,0.0,3.0,3.0,0.10815307820299501,6.0,1.0,130.0
1836.01548,9.0,9.0,3.0,1.0,8.0,7.5,0.24455131500307395,18.0,1.0,449.0
13500.10116,3.0,3.0,1.0,1.0,1.0,3.0,0.006296249116402917,6.0,1.0,85.0
1700.0,3.0,3.0,3.0,0.0,8.0,15.0,0.09411764705882353,6.0,1.0,160.0
761.0148,2.0,2.0,3.0,0.0,3.0,5.0,0.04270613396743401,4.0,1.0,32.5
605.0,2.0,2.0,2.0,0.0,3.0,3.0,0.08264462809917356,4.0,1.0,50.0
1060.03872,3.0,3.0,2.0,0.0,2.0,3.0,0.056601706020700825,6.0,1.0,60.0
763.0599599999999,1.0,1.0,3.0,1.0,3.0,5.0,0.10484104027683487,2.0,1.0,80.0
2494.0188,3.0,3.0,3.0,1.0,3.0,5.0,0.1543693255239295,6.0,1.0,385.0
1573.59,4.0,3.0,3.0,0.0,5.0,3.0,0.1112106711405131,7.0,1.3333333333333333,175.0
800.0,2.0,2.0,2.0,0.0,2.0,5.0,0.175,4.0,1.0,140.0
1800.0,3.0,3.0,2.0,0.0,8.0,3.0,0.13333333333333333,6.0,1.0,240.0
795.0,2.0,2.0,1.0,1.0,2.0,1.0,0.06037735849056604,4.0,1.0,48.0
45966.37032,2.0,2.0,1.0,0.0,8.0,3.0,0.0005329983600932709,4.0,1.0,24.5
1199.97072,3.0,2.0,3.0,0.0,3.0,7.5,0.05000122002976873,5.0,1.5,60.0
1056.0,2.0,2.0,3.0,0.0,5.0,3.0,0.08522727272727272,4.0,1.0,90.0
1171.0,2.0,2.0,3.0,0.0,4.0,3.0,0.10162254483347566,4.0,1.0,119.0
1890.05076,10.0,10.0,3.0,1.0,3.0,7.5,0.10581726387073329,20.0,1.0,200.0
1415.03544,3.0,3.0,3.0,0.0,2.0,1.0,0.04098837270111058,6.0,1.0,58.0
2727.0594,4.0,4.0,3.0,0.0,5.0,7.5,0.06050473268019024,8.0,1.0,165.0
1922.0,3.0,4.0,2.0,0.0,5.0,7.5,0.07284079084287201,7.0,0.75,140.0
1650.01356,3.0,3.0,3.0,0.0,2.0,3.0,0.08787806568086627,6.0,1.0,145.0
3482.04636,4.0,4.0,3.0,0.0,3.0,1.0,0.07754061034385538,8.0,1.0,270.0
1130.00472,2.0,2.0,2.0,0.0,3.0,15.0,0.07079616446203871,4.0,1.0,80.0
2844.06408,4.0,4.0,3.0,1.0,3.0,5.0,0.12341494077728375,8.0,1.0,351.0
3890.0,4.0,6.0,3.0,0.0,1.0,3.0,0.04910025706940874,10.0,0.6666666666666666,191.0
3149.9769599999995,4.0,4.0,3.0,1.0,3.0,7.5,0.20635071565729804,8.0,1.0,650.0
2025.03132,3.0,4.0,3.0,0.0,5.0,3.0,0.0538263279799544,7.0,0.75,109.0
2160.01188,3.0,3.0,2.0,1.0,1.0,15.0,0.21759139583991546,6.0,1.0,470.0
3600.0198,5.0,5.0,3.0,1.0,2.0,1.0,0.2430542187573524,10.0,1.0,875.0
475.98408,2.0,1.0,3.0,0.0,3.0,5.0,0.06722913926028787,3.0,2.0,32.0
561.98844,3.0,2.0,1.0,1.0,2.0,15.0,0.08007282142671832,5.0,1.5,45.0
992.0,5.0,4.0,2.0,1.0,2.0,7.5,0.11693548387096774,9.0,1.25,116.0
450.04284,1.0,1.0,1.0,1.0,3.0,5.0,0.0755483633513645,2.0,1.0,34.0
2949.98184,4.0,5.0,3.0,0.0,1.0,3.0,0.11694987247785905,9.0,0.8,345.0
2000.05884,4.0,4.0,3.0,1.0,3.0,5.0,0.03499897033029289,8.0,1.0,70.0
2088.96948,3.0,3.0,3.0,0.0,3.0,7.5,0.04308344418703522,6.0,1.0,90.0
550.0,2.0,2.0,3.0,0.0,3.0,1.0,0.14545454545454545,4.0,1.0,80.0
1760.0216399999997,3.0,4.0,3.0,0.0,3.0,5.0,0.1249984630870789,7.0,0.75,220.00000000000003
1650.0,3.0,3.0,3.0,0.0,2.0,3.0,0.14545454545454545,6.0,1.0,240.0
3669.9858,5.0,5.0,3.0,0.0,3.0,1.0,0.12261627824282045,10.0,1.0,450.0
64412.52947999999,3.0,2.0,1.0,0.0,1.0,3.0,0.0005899473333336328,5.0,1.5,38.0
1426.01472,2.0,2.0,2.0,1.0,6.0,15.0,0.10518825499921909,4.0,1.0,150.0
1702.97244,3.0,3.0,3.0,0.0,1.0,7.5,0.07340107042483905,6.0,1.0,125.0
2367.0036,12.0,12.0,3.0,1.0,8.0,3.0,0.27460879231446883,24.0,1.0,650.0
250.04772,12.0,12.0,3.0,1.0,1.0,3.0,3.999236625712884,24.0,1.0,1000.0
1700.0,3.0,3.0,3.0,0.0,4.0,3.0,0.08764705882352941,6.0,1.0,149.0
2300.05152,5.0,5.0,2.0,0.0,8.0,15.0,0.07391138786317274,10.0,1.0,170.0
1690.0556399999998,3.0,2.0,1.0,0.0,3.0,1.0,0.0562111671069007,5.0,1.5,95.0
1381.0212,2.0,2.0,2.0,0.0,3.0,1.0,0.17378444299044796,4.0,1.0,240.0
1370.04192,3.0,3.0,1.0,0.0,2.0,15.0,0.1459809346563644,6.0,1.0,200.0
1578.0024,3.0,3.0,2.0,0.0,2.0,3.0,0.0906209014637747,6.0,1.0,143.0
1610.0,3.0,3.0,3.0,0.0,2.0,3.0,0.06521739130434782,6.0,1.0,105.0
2053.98648,3.0,3.0,3.0,0.0,3.0,5.0,0.17040034265464105,6.0,1.0,350.0
826.0293599999999,1.0,1.0,1.0,0.0,5.0,3.0,0.1210610722117674,2.0,1.0,100.0
2300.05152,4.0,4.0,3.0,0.0,3.0,5.0,0.08043298090992328,8.0,1.0,185.0
1660.0,2.0,2.0,3.0,0.0,3.0,3.0,0.07048192771084337,4.0,1.0,117.0
1800.0,4.0,4.0,3.0,0.0,2.0,1.0,0.15833333333333333,8.0,1.0,285.0
3225.00204,4.0,4.0,3.0,0.0,2.0,5.0,0.09922474343613129,8.0,1.0,320.0
1619.982,3.0,3.0,3.0,0.0,1.0,3.0,0.07407489712848661,6.0,1.0,120.0
1390.0,3.0,4.0,3.0,0.0,7.0,3.0,0.05748201438848921,7.0,0.75,79.9
612.04104,3.0,2.0,1.0,1.0,3.0,15.0,0.10783590590591768,5.0,1.5,66.0
1300.0,2.0,2.0,3.0,0.0,1.0,3.0,0.09230769230769231,4.0,1.0,120.0
1450.01844,3.0,4.0,3.0,0.0,7.0,3.0,0.08620580025175403,7.0,0.75,125.0
2535.02964,4.0,5.0,3.0,0.0,6.0,3.0,0.05443723332560324,9.0,0.8,138.0
1628.0549999999998,3.0,3.0,2.0,0.0,3.0,5.0,0.11793213374241043,6.0,1.0,192.0
2249.99892,10.0,1.0,3.0,1.0,3.0,1.0,0.15555563022225807,11.0,10.0,350.0
524.96028,2.0,2.0,2.0,0.0,3.0,1.0,0.059052086759783046,4.0,1.0,31.0
2400.0,3.0,3.0,3.0,0.0,4.0,7.5,0.11458333333333333,6.0,1.0,275.0
2000.05884,3.0,3.0,3.0,0.0,1.0,3.0,0.09899708750568559,6.0,1.0,198.0
2979.04464,3.0,4.0,3.0,0.0,2.0,7.5,0.18126616592089737,7.0,0.75,540.0
770.0,2.0,2.0,3.0,0.0,5.0,7.5,0.06233766233766234,4.0,1.0,48.0
2160.01188,9.0,9.0,3.0,1.0,3.0,3.0,0.2722207250082347,18.0,1.0,588.0
2835.02232,4.0,4.0,3.0,0.0,2.0,5.0,0.06701887271208504,8.0,1.0,190.0
2055.06288,3.0,3.0,3.0,0.0,3.0,5.0,0.060825389440151825,6.0,1.0,125.0
950.03064,2.0,2.0,1.0,0.0,3.0,3.0,0.03368312415692193,4.0,1.0,32.0
2700.04176,12.0,12.0,3.0,1.0,4.0,3.0,0.27740311690586594,24.0,1.0,749.0
1300.0,2.0,2.0,3.0,0.0,5.0,3.0,0.07538461538461538,4.0,1.0,98.0
1522.99836,3.0,3.0,3.0,0.0,8.0,3.0,0.05252796201303854,6.0,1.0,80.0
1062.0,3.0,3.0,3.0,0.0,3.0,3.0,0.10734463276836158,6.0,1.0,114.0
460.05336,1.0,1.0,1.0,0.0,5.0,3.0,0.049994200672721964,2.0,1.0,23.0
640.02744,3.0,3.0,1.0,0.0,3.0,3.0,0.07812165053423335,6.0,1.0,50.0
1800.06372,4.0,4.0,3.0,1.0,2.0,7.5,0.36109832823029175,8.0,1.0,650.0
3240.07164,8.0,6.0,3.0,1.0,6.0,7.5,0.1728356845838137,14.0,1.3333333333333333,560.0
1128.0,3.0,3.0,3.0,0.0,7.0,3.0,0.1551418439716312,6.0,1.0,175.0
1180.05732,2.0,2.0,3.0,0.0,3.0,1.0,0.0677933170229392,4.0,1.0,80.0
1467.0255599999998,6.0,6.0,3.0,1.0,3.0,7.5,0.25561926814690267,12.0,1.0,375.0
867.24,3.0,3.0,3.0,0.0,1.0,3.0,0.1383700013837,6.0,1.0,120.0
7000.0,5.0,6.0,3.0,1.0,2.0,3.0,0.17142857142857143,11.0,0.8333333333333334,1200.0
915.04764,2.0,2.0,2.0,0.0,3.0,5.0,0.14753330220052804,4.0,1.0,135.0
2400.0,3.0,4.0,3.0,0.0,2.0,3.0,0.08041666666666666,7.0,0.75,193.0
1400.0,3.0,3.0,2.0,0.0,2.0,3.0,0.10714285714285714,6.0,1.0,150.0
1150.02576,2.0,2.0,1.0,1.0,3.0,1.0,0.04260774123877017,4.0,1.0,49.0
1610.0,3.0,3.0,3.0,0.0,5.0,7.5,0.10559006211180125,6.0,1.0,170.0
300.0,2.0,1.0,3.0,1.0,5.0,5.0,0.13333333333333333,3.0,2.0,40.0
2400.04908,3.0,3.0,3.0,0.0,3.0,5.0,0.13749718818250167,6.0,1.0,330.0
300.96144,1.0,1.0,2.0,0.0,2.0,3.0,0.08472846222426368,2.0,1.0,25.5
1433.0113199999998,2.0,2.0,3.0,0.0,3.0,5.0,0.15701201857916938,4.0,1.0,225.0
1050.0282,2.0,2.0,3.0,0.0,2.0,3.0,0.09237847135915017,4.0,1.0,97.0
1534.0,4.0,4.0,2.0,0.0,1.0,7.5,0.44002607561929596,8.0,1.0,675.0
3700.01736,3.0,4.0,3.0,0.0,2.0,15.0,0.15675602127445154,7.0,0.75,580.0
1536.9915599999997,3.0,3.0,3.0,0.0,6.0,7.5,0.05855594938985873,6.0,1.0,90.0
1754.9625599999997,3.0,3.0,2.0,0.0,5.0,3.0,0.06267939983859258,6.0,1.0,110.0
2475.07416,9.0,8.0,3.0,1.0,6.0,15.0,0.2929205159654691,17.0,1.125,725.0
543.582,2.0,2.0,2.0,0.0,3.0,1.0,0.07358595391311706,4.0,1.0,40.0
990.288,2.0,2.0,1.0,0.0,3.0,5.0,0.10602976103921283,4.0,1.0,105.0
2800.03932,4.0,5.0,3.0,0.0,5.0,3.0,0.13392669071518612,9.0,0.8,375.0
1667.98944,3.0,3.0,2.0,0.0,7.0,3.0,0.10072006211262344,6.0,1.0,168.0
468.0187199999999,1.0,1.0,1.0,0.0,2.0,3.0,0.08546666680341335,2.0,1.0,40.0
2800.03932,4.0,4.0,3.0,1.0,3.0,5.0,0.062499122333753515,8.0,1.0,175.0
986.0,3.0,2.0,3.0,0.0,3.0,3.0,0.13793103448275862,5.0,1.5,136.0
699.9829199999999,2.0,2.0,1.0,0.0,7.0,3.0,0.07857334576106514,4.0,1.0,55.0
4499.99784,6.0,7.0,3.0,1.0,8.0,15.0,0.35555572622230414,13.0,0.8571428571428571,1600.0
1298.03076,2.0,2.0,2.0,0.0,8.0,3.0,0.05970582700212743,4.0,1.0,77.5
2349.99648,4.0,4.0,3.0,0.0,8.0,7.5,0.05744689455875271,8.0,1.0,135.0
1120.0,2.0,2.0,3.0,0.0,4.0,3.0,0.07857142857142857,4.0,1.0,88.0
1800.06372,9.0,5.0,2.0,1.0,4.0,15.0,0.13888397239626604,14.0,1.8,250.0
1519.98444,3.0,2.0,3.0,0.0,2.0,3.0,0.09868522075133875,5.0,1.5,150.0
1950.00624,3.0,3.0,3.0,0.0,2.0,3.0,0.0912817591804219,6.0,1.0,178.0
1300.0,2.0,2.0,2.0,0.0,8.0,3.0,0.07692307692307693,4.0,1.0,100.0
2249.99892,3.0,3.0,2.0,1.0,4.0,15.0,0.14444451377781106,6.0,1.0,325.0
2700.04176,3.0,3.0,2.0,1.0,1.0,3.0,0.31443958111225656,6.0,1.0,849.0
540.0298799999999,4.0,2.0,1.0,1.0,3.0,3.0,0.08332872247735626,6.0,2.0,45.0
1081.02852,3.0,1.0,3.0,1.0,3.0,5.0,0.0693783731071221,4.0,3.0,75.0
3203.0,4.0,6.0,3.0,0.0,5.0,3.0,0.28723072119887605,10.0,0.6666666666666666,920.0
360.05580000000003,4.0,4.0,3.0,1.0,3.0,3.0,2.0135767844872934,8.0,1.0,725.0
1900.0,3.0,3.0,3.0,0.0,6.0,7.5,0.04263157894736842,6.0,1.0,81.0
2942.98524,4.0,5.0,3.0,0.0,1.0,3.0,0.18688506912117575,9.0,0.8,550.0
530.98812,2.0,2.0,1.0,0.0,3.0,5.0,0.07909781484376713,4.0,1.0,42.0
2800.0,4.0,4.0,3.0,1.0,7.0,7.5,0.08821428571428573,8.0,1.0,247.00000000000003
3359.9826,4.0,4.0,3.0,0.0,3.0,5.0,0.09672669138227086,8.0,1.0,325.0
1423.0007999999998,3.0,2.0,3.0,0.0,3.0,5.0,0.12016859020739835,5.0,1.5,171.0
2160.01188,4.0,4.0,3.0,1.0,5.0,7.5,0.34027590626029336,8.0,1.0,735.0
1429.9973999999995,3.0,3.0,2.0,0.0,7.0,15.0,0.1461541118885951,6.0,1.0,209.0
540.0298799999999,7.0,5.0,3.0,1.0,3.0,15.0,0.2962799021417112,12.0,1.4,160.0
1364.98284,2.0,2.0,2.0,0.0,3.0,3.0,0.047619646266029256,4.0,1.0,65.0
760.04604,2.0,2.0,1.0,0.0,1.0,5.0,0.065785488468567,4.0,1.0,50.0
602.99928,4.0,1.0,3.0,1.0,3.0,5.0,0.15257066310261597,5.0,4.0,92.0
1836.01548,6.0,6.0,3.0,1.0,2.0,7.5,0.24509597272023,12.0,1.0,450.0
1850.0,4.0,3.0,3.0,0.0,1.0,7.5,0.10810810810810811,7.0,1.3333333333333333,200.0
299.99268,5.0,4.0,3.0,1.0,1.0,3.0,2.6667317349209987,9.0,1.25,800.0
1449.04968,4.0,4.0,2.0,1.0,5.0,7.5,0.20634213176183164,8.0,1.0,299.0
1836.01548,6.0,6.0,3.0,1.0,2.0,15.0,0.21786308686242667,12.0,1.0,400.0
2149.0326,3.0,4.0,3.0,0.0,2.0,1.0,0.11633141349275018,7.0,0.75,250.0
3800.01492,1.0,1.0,3.0,1.0,3.0,5.0,0.09210490152496559,2.0,1.0,350.0
1780.0,3.0,4.0,3.0,0.0,3.0,3.0,0.07808988764044944,7.0,0.75,139.0
1215.0403199999998,9.0,7.0,3.0,1.0,1.0,7.5,0.08230179554864485,16.0,1.2857142857142858,100.0
596.0,2.0,2.0,3.0,0.0,3.0,1.0,0.10906040268456375,4.0,1.0,65.0
1935.04428,9.0,9.0,3.0,1.0,3.0,7.5,0.27389554103640457,18.0,1.0,530.0
366.08364,1.0,1.0,1.0,0.0,6.0,3.0,0.05599813201158074,2.0,1.0,20.5
1995.96852,3.0,3.0,3.0,0.0,3.0,5.0,0.08266663444170953,6.0,1.0,165.0
2000.0,3.0,4.0,3.0,0.0,1.0,3.0,0.0915,7.0,0.75,183.0
621.0,2.0,2.0,2.0,0.0,3.0,5.0,0.047987117552334944,4.0,1.0,29.8
1600.0,3.0,3.0,3.0,0.0,2.0,3.0,0.140625,6.0,1.0,225.0
1650.01356,3.0,3.0,3.0,0.0,8.0,3.0,0.1357564600863038,6.0,1.0,224.00000000000003
1151.96328,3.0,2.0,1.0,1.0,3.0,3.0,0.11285081934208875,5.0,1.5,130.0
1960.01676,3.0,3.0,3.0,0.0,3.0,1.0,0.08163195502471111,6.0,1.0,160.0
767.04264,2.0,2.0,2.0,0.0,8.0,1.0,0.036503837648451984,4.0,1.0,28.0
750.03552,2.0,2.0,2.0,0.0,2.0,0.0,0.07199659024148616,4.0,1.0,54.0
2010.06936,4.0,4.0,2.0,0.0,7.0,3.0,0.08457419598694843,8.0,1.0,170.0
48811.40316,1.0,1.0,2.0,0.0,8.0,3.0,0.0005736364494218322,2.0,1.0,28.0
1800.06372,5.0,5.0,3.0,1.0,1.0,15.0,0.32221081595933726,10.0,1.0,580.0
2150.00136,3.0,4.0,3.0,0.0,2.0,3.0,0.08139529734995143,7.0,0.75,175.0
1485.00144,3.0,3.0,1.0,0.0,5.0,3.0,0.05952856180395354,6.0,1.0,88.4
360.05580000000003,2.0,2.0,1.0,1.0,4.0,15.0,0.09720715511317966,4.0,1.0,35.0
1275.96456,2.0,2.0,2.0,0.0,3.0,1.0,0.117558124028147,4.0,1.0,150.0
1450.01844,2.0,2.0,3.0,0.0,3.0,3.0,0.05861994417119275,4.0,1.0,85.0
1919.97468,3.0,4.0,3.0,0.0,8.0,7.5,0.08281359210424587,7.0,0.75,159.0
2000.0,3.0,4.0,3.0,0.0,3.0,3.0,0.1725,7.0,0.75,345.0
2872.05048,4.0,4.0,3.0,0.0,3.0,1.0,0.12047142012629249,8.0,1.0,346.0
4799.990519999999,4.0,5.0,3.0,0.0,5.0,3.0,0.13541693411511155,9.0,0.8,650.0
1300.0,2.0,2.0,3.0,0.0,2.0,3.0,0.09384615384615384,4.0,1.0,122.0
1869.06096,3.0,3.0,3.0,0.0,7.0,5.0,0.18458466972634216,6.0,1.0,345.0
1728.05256,4.0,4.0,2.0,1.0,5.0,15.0,0.2083269967205164,8.0,1.0,360.0
1350.02088,3.0,2.0,3.0,0.0,3.0,1.0,0.06999891735007832,5.0,1.5,94.5
1700.0,3.0,3.0,2.0,0.0,7.0,15.0,0.1323529411764706,6.0,1.0,225.0
930.0096,2.0,2.0,3.0,0.0,3.0,5.0,0.0645154630661877,4.0,1.0,60.0
1743.01452,3.0,4.0,2.0,0.0,2.0,3.0,0.07171483574330752,7.0,0.75,125.0
2400.04908,4.0,4.0,3.0,1.0,2.0,7.5,0.16666325840303234,8.0,1.0,400.0
1125.05328,3.0,3.0,1.0,1.0,3.0,5.0,0.11555008310361976,6.0,1.0,130.0
2162.05704,4.0,4.0,3.0,0.0,2.0,3.0,0.11100539697139535,8.0,1.0,240.0
1519.01568,2.0,2.0,2.0,0.0,3.0,1.0,0.05266568413566343,4.0,1.0,80.0
2298.00636,4.0,4.0,3.0,0.0,3.0,5.0,0.14142693669481404,8.0,1.0,325.0
1075.00068,2.0,2.0,2.0,0.0,3.0,5.0,0.08930226909251815,4.0,1.0,96.0
3652.97868,5.0,5.0,3.0,1.0,3.0,3.0,0.0848622527410973,10.0,1.0,310.0
1784.02536,3.0,3.0,3.0,0.0,2.0,7.5,0.07174785901025532,6.0,1.0,128.0
2338.04844,3.0,3.0,3.0,0.0,3.0,3.0,0.08554142702022033,6.0,1.0,200.0
1500.0,3.0,3.0,3.0,0.0,3.0,7.5,0.08066666666666666,6.0,1.0,121.0
3420.04572,5.0,5.0,2.0,1.0,3.0,7.5,0.18888636377644683,10.0,1.0,646.0
578.0,2.0,2.0,2.0,0.0,3.0,5.0,0.1643598615916955,4.0,1.0,95.0
2727.0594,4.0,4.0,3.0,0.0,3.0,7.5,0.0660051629238439,8.0,1.0,180.0
609.9958799999999,1.0,1.0,3.0,0.0,3.0,5.0,0.13114842677298083,2.0,1.0,80.0
1299.9682799999998,2.0,2.0,3.0,0.0,3.0,0.0,0.038462476945975946,4.0,1.0,50.0
50.0526,2.0,2.0,2.0,1.0,3.0,5.0,0.759201320211138,4.0,1.0,38.0
2429.973,6.0,5.0,3.0,1.0,7.0,3.0,0.2037059671033382,11.0,1.2,495.0
3950.06508,4.0,4.0,3.0,0.0,3.0,5.0,0.2151863280186766,8.0,1.0,850.0
1350.0,3.0,3.0,3.0,0.0,6.0,3.0,0.08,6.0,1.0,108.0
513.981,2.0,2.0,2.0,0.0,3.0,1.0,0.08755187448563274,4.0,1.0,45.0
599.98536,3.0,3.0,2.0,1.0,3.0,7.5,0.08333536671628121,6.0,1.0,50.0
579.96432,2.0,2.0,3.0,0.0,3.0,1.0,0.11724859212028767,4.0,1.0,68.0
999.9756,3.0,3.0,3.0,1.0,3.0,5.0,0.07400180564405771,6.0,1.0,74.0
1920.0,3.0,4.0,3.0,0.0,2.0,3.0,0.14583333333333334,7.0,0.75,280.0
2727.0594,4.0,4.0,3.0,0.0,5.0,3.0,0.06417168617595935,8.0,1.0,175.0
1750.01112,3.0,3.0,2.0,0.0,1.0,3.0,0.06285674344743593,6.0,1.0,110.0
1650.01356,3.0,3.0,3.0,0.0,6.0,3.0,0.15151390634632117,6.0,1.0,250.0
1235.06136,2.0,2.0,2.0,0.0,3.0,5.0,0.11335469194826078,4.0,1.0,140.0
900.0,2.0,2.0,2.0,0.0,3.0,5.0,0.11,4.0,1.0,99.0
1538.0,3.0,3.0,3.0,0.0,2.0,3.0,0.1033810143042913,6.0,1.0,159.0
1187.0539199999998,2.0,3.0,3.0,1.0,2.0,1.0,0.07750279785100243,5.0,0.6666666666666666,92.0
2449.99404,3.0,3.0,3.0,0.0,4.0,7.5,0.15510241812669878,6.0,1.0,380.0
2100.0564,3.0,4.0,3.0,0.0,7.0,3.0,0.10904469041879065,7.0,0.75,229.0
1599.9609599999997,3.0,3.0,3.0,0.0,3.0,1.0,0.09677369407383432,6.0,1.0,265.0
1974.97872,3.0,3.0,3.0,0.0,3.0,7.5,0.0962035682085729,6.0,1.0,190.0
3655.35,4.0,5.0,3.0,0.0,5.0,3.0,0.150190816200911,9.0,0.8,549.0
1200.0,2.0,2.0,3.0,0.0,2.0,1.0,0.08083333333333333,4.0,1.0,97.0
4518.08136,8.0,8.0,3.0,1.0,7.0,3.0,0.21026624451933287,16.0,1.0,950.0
809.0,3.0,3.0,3.0,0.0,2.0,3.0,0.21631644004944375,6.0,1.0,175.0
1590.0,3.0,3.0,3.0,0.0,3.0,1.0,0.1069182389937107,6.0,1.0,170.0
640.02744,5.0,4.0,3.0,1.0,3.0,7.5,0.11718247580135002,9.0,1.25,75.0
2149.0326,3.0,4.0,3.0,0.0,5.0,3.0,0.10004501560376515,7.0,0.75,215.0
3240.07164,5.0,6.0,3.0,1.0,8.0,5.0,0.35493042369890315,11.0,0.8333333333333334,1150.0
3400.02468,4.0,5.0,3.0,0.0,6.0,3.0,0.10882273948670279,9.0,0.8,370.0
849.0,2.0,2.0,2.0,0.0,3.0,5.0,0.1413427561837456,4.0,1.0,120.0
1900.0,3.0,3.0,3.0,0.0,5.0,7.5,0.045263157894736845,6.0,1.0,86.0
579.96432,2.0,2.0,1.0,0.0,3.0,1.0,0.05517580805660596,4.0,1.0,32.0
858.0,2.0,2.0,2.0,0.0,8.0,5.0,0.11072261072261072,4.0,1.0,95.0
1022.58,3.0,3.0,3.0,0.0,2.0,3.0,0.15059946410060826,6.0,1.0,154.0
84.0,2.0,1.0,1.0,1.0,3.0,1.0,0.6279761904761905,3.0,2.0,52.75
2019.97224,4.0,4.0,3.0,0.0,3.0,1.0,0.049505630829857344,8.0,1.0,100.0
1099.0043999999998,2.0,2.0,2.0,0.0,3.0,5.0,0.04367589429123305,4.0,1.0,48.0
1880.04024,3.0,2.0,3.0,0.0,2.0,3.0,0.06701984208593323,5.0,1.5,126.0
2033.96544,3.0,3.0,3.0,0.0,3.0,1.0,0.1647028968201151,6.0,1.0,335.0
1728.05256,4.0,4.0,2.0,1.0,4.0,7.5,0.20196144959850063,8.0,1.0,349.0
1310.0,2.0,3.0,3.0,0.0,4.0,3.0,0.0648854961832061,5.0,0.6666666666666666,85.0
2500.04664,4.0,4.0,3.0,1.0,3.0,3.0,0.11599783594437262,8.0,1.0,290.0
1509.97392,4.0,3.0,3.0,0.0,3.0,15.0,0.08940551767940469,7.0,1.3333333333333333,135.0
944.97156,7.0,4.0,2.0,1.0,3.0,7.5,0.10159035897334308,11.0,1.75,96.0
1480.0,3.0,3.0,3.0,0.0,1.0,0.0,0.10135135135135136,6.0,1.0,150.0
899.97804,2.0,1.0,2.0,1.0,3.0,7.5,0.055556911144187475,3.0,2.0,50.0
2349.99648,4.0,3.0,3.0,0.0,4.0,15.0,0.06382988284305856,7.0,1.3333333333333333,150.0
1350.0,2.0,2.0,3.0,0.0,6.0,1.0,0.10222222222222223,4.0,1.0,138.0
1629.99252,3.0,4.0,2.0,0.0,3.0,5.0,0.10429495713268672,7.0,0.75,170.0
1300.0,2.0,2.0,3.0,0.0,2.0,3.0,0.11538461538461539,4.0,1.0,150.0
3000.0344399999994,4.0,6.0,3.0,0.0,3.0,7.5,0.23333065469741746,10.0,0.6666666666666666,700.0
4518.08136,5.0,5.0,3.0,1.0,2.0,3.0,0.29879940010642037,10.0,1.0,1350.0
2339.9859599999995,7.0,7.0,3.0,1.0,2.0,7.5,0.21367649573418812,14.0,1.0,500.0
2844.06408,4.0,5.0,3.0,1.0,3.0,3.0,0.41314118351369916,9.0,0.8,1175.0
2400.04908,4.0,4.0,2.0,0.0,6.0,5.0,0.24999488760454852,8.0,1.0,600.0
1350.02088,4.0,4.0,3.0,1.0,7.0,15.0,0.32962453143687676,8.0,1.0,445.0
1567.9918799999998,3.0,3.0,1.0,0.0,1.0,3.0,0.08928617666055771,6.0,1.0,140.0
3149.9769599999995,6.0,6.0,3.0,1.0,1.0,15.0,0.2031760892625704,12.0,1.0,640.0
481.79664,2.0,2.0,1.0,0.0,3.0,3.0,0.0539646768811007,4.0,1.0,26.0
1499.9634,3.0,2.0,3.0,0.0,1.0,3.0,0.08333536671628121,5.0,1.5,125.0
1950.00624,3.0,4.0,3.0,0.0,2.0,1.0,0.05128188718001231,7.0,0.75,100.0
1199.97072,2.0,2.0,3.0,0.0,5.0,5.0,0.07916859838046715,4.0,1.0,95.0
1022.58,3.0,3.0,3.0,0.0,2.0,3.0,0.14179819671810517,6.0,1.0,145.0
3149.9769599999995,4.0,4.0,3.0,0.0,2.0,1.0,0.07936565986819155,8.0,1.0,250.0
2300.05152,3.0,3.0,3.0,0.0,1.0,3.0,0.03695569393158637,6.0,1.0,85.0
2367.0036,5.0,4.0,2.0,1.0,1.0,15.0,0.14786627278471398,9.0,1.25,350.0
1467.0255599999998,13.0,13.0,3.0,1.0,1.0,1.0,0.3408256908625369,26.0,1.0,500.0
2360.007,3.0,2.0,3.0,1.0,3.0,5.0,0.06567777129474615,5.0,1.5,155.0
1275.0,3.0,2.0,2.0,0.0,7.0,15.0,0.10588235294117647,5.0,1.5,135.0
